NO_OF_SAMPLES	23840
FREQUENCY	2400
TIME_STAMP	2022-01-29, 15:27:17.748	11255.90960920
FIRST_SAMPLE	1
DESCRIPTION	Force data in world (lab) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Left
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1638.300049
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	482.600006
FORCE_PLATE_CORNER_NEGX_POSY_Y	1638.300049
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	482.600006
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-241.300003
FORCE_PLATE_OFFSET_Y	819.150024
FORCE_PLATE_OFFSET_Z	15.875000
FORCE_PLATE_LENGTH	1638.300049
FORCE_PLATE_WIDTH	482.600006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1522	0.63375	2.517700	-0.534058	3.204346	0.854492	1.487732	1.770020	241.300003	819.150024	0.000000	
1523	0.63417	-1.449585	-2.517700	1.373291	-2.807617	3.242493	5.187988	241.300003	819.150024	0.000000	
1524	0.63458	-0.839233	-2.212524	1.373291	-2.563477	2.937317	4.821777	241.300003	819.150024	0.000000	
1525	0.63500	-2.059937	1.754761	-1.678467	-5.981445	3.242493	5.554199	241.300003	819.150024	0.000000	
1526	0.63542	-2.059937	1.907349	-0.457764	-5.249023	3.089905	5.554199	241.300003	819.150024	0.000000	
1527	0.63583	-1.296997	6.179810	1.678467	-1.098633	1.411438	3.723145	241.300003	819.150024	0.000000	
1528	0.63625	-0.381470	7.858276	2.899170	0.610352	0.267029	2.990723	241.300003	819.150024	0.000000	
1529	0.63667	-0.839233	8.010864	3.814697	0.854492	0.190735	3.112793	241.300003	819.150024	0.000000	
1530	0.63708	-2.670288	8.621216	9.613037	9.643555	-1.411438	3.112793	241.300003	819.150024	0.000000	
1531	0.63750	-2.670288	9.078979	10.223389	10.620117	-1.258850	3.479004	241.300003	819.150024	0.000000	
1532	0.63792	-8.010864	5.569458	10.833740	9.399414	-0.190735	4.211426	241.300003	819.150024	0.000000	
1533	0.63833	-9.536743	4.959106	11.138916	8.666992	-0.038147	4.577637	241.300003	819.150024	0.000000	
1534	0.63875	-11.215210	5.569458	9.002686	8.422852	0.495911	5.554199	241.300003	819.150024	0.000000	
1535	0.63917	-15.029907	6.637573	7.781982	6.469727	1.258850	7.751465	241.300003	819.150024	0.000000	
1536	0.63958	-14.724731	6.179810	7.781982	6.469727	1.335144	7.507324	241.300003	819.150024	0.000000	
1537	0.64000	-15.945911	11.672974	4.730225	5.249023	1.945496	10.803223	241.300003	819.150024	0.000000	
1538	0.64042	-15.793324	12.130737	3.814697	5.493164	1.411438	11.047363	241.300003	819.150024	0.000000	
1539	0.64083	-13.504028	11.978149	2.288818	5.249023	1.106262	12.023926	241.300003	819.150024	0.000000	
1540	0.64125	-11.978149	11.825562	3.814697	5.493164	0.801086	12.634659	241.300003	819.150024	0.000000	
1541	0.64167	-11.978149	12.130737	2.288818	5.737305	0.648499	12.268066	241.300003	819.150024	0.000000	
1542	0.64208	-8.773804	3.280640	3.509521	5.737305	0.343323	12.145996	241.300003	819.150024	0.000000	
1543	0.64250	-8.773804	3.280640	3.814697	4.760742	0.343323	12.756729	241.300003	819.150024	0.000000	
1544	0.64292	-10.452271	-4.196167	6.561279	6.225586	1.640320	11.413574	241.300003	819.150024	0.000000	
1545	0.64333	-10.757446	-4.959106	7.476807	6.713867	1.869202	11.413574	241.300003	819.150024	0.000000	
1546	0.64375	-11.367798	-4.653931	9.307861	8.178711	1.411438	11.047363	241.300003	819.150024	0.000000	
1547	0.64417	-12.741089	-5.722046	13.580322	12.329102	1.411438	9.094238	241.300003	819.150024	0.000000	
1548	0.64458	-12.588501	-5.416870	14.190674	11.596680	1.487732	9.582520	241.300003	819.150024	0.000000	
1549	0.64500	-6.637573	1.602173	15.716553	19.165039	-1.106262	5.676270	241.300003	819.150024	0.000000	
1550	0.64542	-6.179810	1.296997	15.106201	19.165039	-1.182556	5.676270	241.300003	819.150024	0.000000	
1551	0.64583	-3.433228	6.027222	13.885498	19.165039	-1.945496	4.577637	241.300003	819.150024	0.000000	
1552	0.64625	-1.602173	8.468628	12.359619	18.676758	-2.098083	4.211426	241.300003	819.150024	0.000000	
1553	0.64667	-0.991821	8.773804	11.138916	19.409180	-2.021790	4.089355	241.300003	819.150024	0.000000	
1554	0.64708	-4.653931	10.910034	5.035400	12.573242	1.182556	6.896973	241.300003	819.150024	0.000000	
1555	0.64750	-4.806519	10.604858	3.509521	11.596680	1.335144	6.774902	241.300003	819.150024	0.000000	
1556	0.64792	-8.621216	9.841919	2.593994	7.934570	3.623962	9.094238	241.300003	819.150024	0.000000	
1557	0.64833	-9.384155	9.841919	4.730225	7.202148	3.929138	9.826660	241.300003	819.150024	0.000000	
1558	0.64875	-8.010864	8.316040	2.899170	6.958008	3.166199	7.995605	241.300003	819.150024	0.000000	
1559	0.64917	-6.332397	5.722046	5.340576	7.446289	2.250671	3.845215	241.300003	819.150024	0.000000	
1560	0.64958	-6.027222	5.264282	5.950928	7.446289	1.792908	3.967285	241.300003	819.150024	0.000000	
1561	0.65000	2.365112	-2.517700	7.171631	5.981445	-1.487732	-4.577637	241.300003	819.150024	0.000000	
1562	0.65042	3.128052	-3.128052	7.781982	5.737305	-1.716614	-5.310059	241.300003	819.150024	0.000000	
1563	0.65083	5.111694	-7.705688	6.866455	2.563477	-1.792908	-7.141113	241.300003	819.150024	0.000000	
1564	0.65125	5.569458	-10.299683	5.950928	0.854492	-1.258850	-8.239746	241.300003	819.150024	0.000000	
1565	0.65167	5.264282	-10.299683	6.561279	0.122070	-1.564026	-7.751465	241.300003	819.150024	0.000000	
1566	0.65208	2.212524	-11.520386	7.781982	-1.342773	0.724792	-3.234863	241.300003	819.150024	0.000000	
1567	0.65250	1.602173	-10.757446	8.087158	-1.831055	1.106262	-3.234863	241.300003	819.150024	0.000000	
1568	0.65292	-0.686646	-2.212524	10.528564	7.934570	0.877380	1.159668	241.300003	819.150024	0.000000	
1569	0.65333	-0.991821	-0.686646	10.528564	8.178711	1.182556	2.380371	241.300003	819.150024	0.000000	
1570	0.65375	-0.228882	2.517700	7.781982	12.084961	0.572205	2.258301	241.300003	819.150024	0.000000	
1571	0.65417	1.296997	11.520386	9.918213	19.409180	-0.419617	2.990723	241.300003	819.150024	0.000000	
1572	0.65458	1.449585	11.520386	8.697510	19.897461	-0.190735	2.990723	241.300003	819.150024	0.000000	
1573	0.65500	0.076294	13.961792	10.223389	23.071289	-0.724792	4.089355	241.300003	819.150024	0.000000	
1574	0.65542	0.228882	14.114380	10.223389	23.559570	-0.572205	4.455566	241.300003	819.150024	0.000000	
1575	0.65583	-2.822876	9.078979	9.307861	17.211914	0.419617	5.310059	241.300003	819.150024	0.000000	
1576	0.65625	-5.111694	6.790161	9.613037	14.282227	0.801086	6.042480	241.300003	819.150024	0.000000	
1577	0.65667	-5.111694	7.095337	9.307861	13.793945	1.182556	6.042480	241.300003	819.150024	0.000000	
1578	0.65708	-6.637573	-2.670288	5.340576	4.272461	1.258850	4.089355	241.300003	819.150024	0.000000	
1579	0.65750	-6.332397	-2.822876	7.171631	3.540039	1.792908	4.577637	241.300003	819.150024	0.000000	
1580	0.65792	-5.111694	-6.332397	3.509521	-0.610352	1.411438	2.380371	241.300003	819.150024	0.000000	
1581	0.65833	-5.569458	-7.553101	2.288818	-2.563477	1.182556	2.258301	241.300003	819.150024	0.000000	
1582	0.65875	-5.111694	-7.095337	1.983643	-2.075195	1.258850	2.258301	241.300003	819.150024	0.000000	
1583	0.65917	-4.348755	-7.400513	1.373291	-5.981445	1.182556	2.624512	241.300003	819.150024	0.000000	
1584	0.65958	-4.196167	-7.247925	1.678467	-6.225586	1.335144	2.990723	241.300003	819.150024	0.000000	
1585	0.66000	-6.484985	-4.653931	-0.152588	-11.352539	1.792908	5.554199	241.300003	819.150024	0.000000	
1586	0.66042	-6.637573	-4.959106	0.457764	-11.352539	1.792908	5.310059	241.300003	819.150024	0.000000	
1587	0.66083	-7.553101	-1.602173	-1.983643	-11.352539	1.716614	7.019043	241.300003	819.150024	0.000000	
1588	0.66125	-8.163452	0.228882	-1.373291	-11.352539	1.869202	8.239746	241.300003	819.150024	0.000000	
1589	0.66167	-8.163452	0.228882	-0.762939	-11.840820	1.869202	7.873535	241.300003	819.150024	0.000000	
1590	0.66208	-8.621216	7.553101	1.068115	-4.028320	1.258850	10.803223	241.300003	819.150024	0.000000	
1591	0.66250	-9.536743	6.942749	1.678467	-3.540039	1.487732	11.291504	241.300003	819.150024	0.000000	
1592	0.66292	-7.553101	13.198853	1.373291	3.051758	0.190735	11.169434	241.300003	819.150024	0.000000	
1593	0.66333	-6.790161	13.961792	4.119873	4.028320	-0.038147	11.169434	241.300003	819.150024	0.000000	
1594	0.66375	-7.095337	13.656616	1.983643	3.540039	0.190735	11.047363	241.300003	819.150024	0.000000	
1595	0.66417	-7.858276	13.198853	2.593994	3.784180	0.572205	11.169434	241.300003	819.150024	0.000000	
1596	0.66458	-7.553101	13.961792	2.593994	3.051758	0.495911	11.047363	241.300003	819.150024	0.000000	
1597	0.66500	-12.283325	6.332397	2.593994	-0.122070	2.555847	11.413574	241.300003	819.150024	0.000000	
1598	0.66542	-13.198853	6.179810	2.899170	0.610352	2.708435	11.535645	241.300003	819.150024	0.000000	
1599	0.66583	-12.130737	0.686646	3.204346	0.854492	1.487732	10.437012	241.300003	819.150024	0.000000	
1600	0.66625	-12.588501	-2.975464	6.561279	1.098633	1.106262	9.216309	241.300003	819.150024	0.000000	
1601	0.66667	-12.435913	-2.822876	5.340576	1.831055	1.029968	9.704590	241.300003	819.150024	0.000000	
1602	0.66708	-7.400513	-6.942749	4.119873	-2.075195	-0.801086	4.333496	241.300003	819.150024	0.000000	
1603	0.66750	-6.790161	-7.400513	4.730225	-1.342773	-0.953674	4.455566	241.300003	819.150024	0.000000	
1604	0.66792	-5.569458	-9.231567	1.373291	-6.225586	0.343323	2.746582	241.300003	819.150024	0.000000	
1605	0.66833	-5.416870	-9.689331	2.288818	-7.446289	0.495911	2.258301	241.300003	819.150024	0.000000	
1606	0.66875	-6.027222	-8.926392	0.762939	-7.202148	1.258850	2.380371	241.300003	819.150024	0.000000	
1607	0.66917	-7.858276	-6.332397	1.983643	-9.399414	3.395081	2.380371	241.300003	819.150024	0.000000	
1608	0.66958	-8.468628	-6.179810	1.678467	-9.887695	3.242493	2.502441	241.300003	819.150024	0.000000	
1609	0.67000	-4.806519	2.975464	0.762939	0.122070	2.555847	0.549316	241.300003	819.150024	0.000000	
1610	0.67042	-4.653931	4.348755	1.373291	1.342773	2.784729	0.793457	241.300003	819.150024	0.000000	
1611	0.67083	-0.228882	10.757446	5.035400	8.178711	0.190735	-1.403809	241.300003	819.150024	0.000000	
1612	0.67125	2.365112	16.098499	7.781982	13.305664	-1.335144	-2.624512	241.300003	819.150024	0.000000	
1613	0.67167	3.128052	16.098499	6.256104	13.061523	-1.182556	-2.990723	241.300003	819.150024	0.000000	
1614	0.67208	6.942749	20.065784	11.749268	17.944336	-3.395081	-1.281738	241.300003	819.150024	0.000000	
1615	0.67250	6.942749	20.523548	10.833740	19.165039	-3.166199	-1.647949	241.300003	819.150024	0.000000	
1616	0.67292	2.059937	12.283325	11.749268	8.911133	-1.258850	3.234863	241.300003	819.150024	0.000000	
1617	0.67333	0.534058	10.604858	12.664795	8.422852	-0.648499	4.333496	241.300003	819.150024	0.000000	
1618	0.67375	-0.686646	6.637573	11.138916	5.981445	0.495911	4.821777	241.300003	819.150024	0.000000	
1619	0.67417	-5.264282	-4.959106	9.307861	-2.563477	3.242493	5.798340	241.300003	819.150024	0.000000	
1620	0.67458	-5.264282	-4.959106	9.002686	-1.831055	3.395081	5.554199	241.300003	819.150024	0.000000	
1621	0.67500	-3.585815	-12.130737	2.899170	-2.563477	3.395081	1.525879	241.300003	819.150024	0.000000	
1622	0.67542	-3.738403	-13.198853	0.762939	-2.563477	2.861023	0.915527	241.300003	819.150024	0.000000	
1623	0.67583	0.991821	-11.672974	3.509521	3.295898	0.877380	-2.990723	241.300003	819.150024	0.000000	
1624	0.67625	2.975464	-11.367798	5.035400	6.958008	-0.343323	-5.676270	241.300003	819.150024	0.000000	
1625	0.67667	2.517700	-11.062622	4.119873	6.958008	-0.495911	-5.554199	241.300003	819.150024	0.000000	
1626	0.67708	4.959106	-3.738403	9.002686	13.549805	-2.326965	-6.530762	241.300003	819.150024	0.000000	
1627	0.67750	4.501343	-3.585815	9.307861	13.549805	-2.174377	-6.164551	241.300003	819.150024	0.000000	
1628	0.67792	0.381470	2.212524	9.613037	12.329102	-0.419617	-2.868652	241.300003	819.150024	0.000000	
1629	0.67833	-0.686646	3.280640	9.613037	11.352539	-0.114441	-1.647949	241.300003	819.150024	0.000000	
1630	0.67875	-2.822876	4.348755	10.223389	11.596680	0.648499	-0.549316	241.300003	819.150024	0.000000	
1631	0.67917	-8.621216	7.858276	8.087158	9.643555	3.242493	5.676270	241.300003	819.150024	0.000000	
1632	0.67958	-8.010864	7.553101	7.171631	8.666992	3.013611	5.432129	241.300003	819.150024	0.000000	
1633	0.68000	-8.773804	11.215210	7.171631	10.375977	3.166199	9.216309	241.300003	819.150024	0.000000	
1634	0.68042	-8.926392	10.910034	5.340576	9.643555	3.166199	9.948730	241.300003	819.150024	0.000000	
1635	0.68083	-4.806519	11.367798	5.950928	10.131836	1.258850	7.507324	241.300003	819.150024	0.000000	
1636	0.68125	-1.296997	11.672974	6.256104	10.131836	-0.267029	5.187988	241.300003	819.150024	0.000000	
1637	0.68167	-1.449585	11.215210	6.561279	9.643555	-0.495911	5.065918	241.300003	819.150024	0.000000	
1638	0.68208	0.076294	3.890991	5.950928	5.737305	-1.487732	2.624512	241.300003	819.150024	0.000000	
1639	0.68250	0.839233	4.196167	6.561279	6.225586	-1.487732	2.624512	241.300003	819.150024	0.000000	
1640	0.68292	-8.316040	-8.010864	8.087158	-0.366211	1.487732	6.408691	241.300003	819.150024	0.000000	
1641	0.68333	-10.299683	-10.299683	8.087158	-2.319336	2.250671	7.507324	241.300003	819.150024	0.000000	
1642	0.68375	-11.215210	-11.825562	6.866455	-3.051758	2.632141	8.483887	241.300003	819.150024	0.000000	
1643	0.68417	-16.861439	-17.776966	5.645752	-7.202148	4.081726	12.390137	241.300003	819.150024	0.000000	
1644	0.68458	-16.403675	-17.166615	5.340576	-6.225586	4.158020	12.023926	241.300003	819.150024	0.000000	
1645	0.68500	-10.757446	-8.621216	0.457764	-4.028320	1.487732	9.094238	241.300003	819.150024	0.000000	
1646	0.68542	-9.841919	-8.010864	-1.373291	-3.295898	1.335144	8.850098	241.300003	819.150024	0.000000	
1647	0.68583	-8.010864	-0.076294	1.678467	2.563477	0.038147	7.385254	241.300003	819.150024	0.000000	
1648	0.68625	-6.484985	6.027222	2.593994	7.202148	-0.877380	5.554199	241.300003	819.150024	0.000000	
1649	0.68667	-6.637573	5.722046	3.204346	6.958008	-1.106262	5.798340	241.300003	819.150024	0.000000	
1650	0.68708	-9.689331	11.215210	9.307861	15.991211	0.572205	7.873535	241.300003	819.150024	0.000000	
1651	0.68750	-10.147095	11.215210	8.697510	15.502930	0.648499	7.751465	241.300003	819.150024	0.000000	
1652	0.68792	-11.062622	5.722046	16.326904	19.897461	0.190735	7.263184	241.300003	819.150024	0.000000	
1653	0.68833	-11.520386	4.653931	17.547607	20.874023	0.572205	7.263184	241.300003	819.150024	0.000000	
1654	0.68875	-10.604858	3.890991	18.157959	19.653320	0.267029	7.019043	241.300003	819.150024	0.000000	
1655	0.68917	-7.705688	-0.228882	16.326904	14.770508	-0.724792	4.699707	241.300003	819.150024	0.000000	
1656	0.68958	-7.858276	0.686646	16.021729	15.747070	-0.648499	4.943848	241.300003	819.150024	0.000000	
1657	0.69000	-2.975464	-0.076294	6.561279	0.610352	-0.190735	5.065918	241.300003	819.150024	0.000000	
1658	0.69042	-2.975464	0.839233	5.950928	-0.366211	-0.267029	4.821777	241.300003	819.150024	0.000000	
1659	0.69083	-2.822876	-0.839233	1.068115	-6.225586	1.335144	6.774902	241.300003	819.150024	0.000000	
1660	0.69125	-3.280640	-1.907349	-0.762939	-12.817383	2.326965	8.361816	241.300003	819.150024	0.000000	
1661	0.69167	-2.365112	-2.059937	-2.593994	-12.329102	2.021790	8.361816	241.300003	819.150024	0.000000	
1662	0.69208	-5.264282	-8.316040	-3.814697	-9.399414	3.852844	8.728027	241.300003	819.150024	0.000000	
1663	0.69250	-4.653931	-8.163452	-5.035400	-8.911133	4.005432	8.728027	241.300003	819.150024	0.000000	
1664	0.69292	-5.416870	-7.858276	-2.899170	0.366211	3.547668	5.065918	241.300003	819.150024	0.000000	
1665	0.69333	-5.569458	-8.773804	-3.509521	3.051758	3.395081	4.455566	241.300003	819.150024	0.000000	
1666	0.69375	-4.959106	-6.332397	-1.068115	4.516602	2.784729	3.845215	241.300003	819.150024	0.000000	
1667	0.69417	-2.822876	0.381470	5.340576	10.375977	0.419617	-1.037598	241.300003	819.150024	0.000000	
1668	0.69458	-3.433228	0.228882	4.730225	9.643555	0.495911	-1.159668	241.300003	819.150024	0.000000	
1669	0.69500	-0.839233	8.468628	11.138916	7.934570	-1.411438	-2.624512	241.300003	819.150024	0.000000	
1670	0.69542	-0.686646	9.384155	10.223389	7.690430	-1.792908	-2.990723	241.300003	819.150024	0.000000	
1671	0.69583	-1.296997	9.536743	6.561279	2.319336	-0.801086	-1.647949	241.300003	819.150024	0.000000	
1672	0.69625	-1.602173	9.841919	4.119873	-1.831055	-0.190735	-0.793457	241.300003	819.150024	0.000000	
1673	0.69667	-1.144409	9.689331	3.204346	-1.831055	-0.267029	-0.793457	241.300003	819.150024	0.000000	
1674	0.69708	-4.348755	3.585815	-8.697510	-13.061523	3.776550	2.624512	241.300003	819.150024	0.000000	
1675	0.69750	-4.348755	3.585815	-8.087158	-13.305664	3.852844	2.990723	241.300003	819.150024	0.000000	
1676	0.69792	-6.332397	-1.296997	-12.054443	-17.944336	5.683899	5.798340	241.300003	819.150024	0.000000	
1677	0.69833	-7.095337	-1.296997	-13.275146	-19.653320	6.217957	6.286621	241.300003	819.150024	0.000000	
1678	0.69875	-5.569458	-1.296997	-11.444092	-18.188477	5.378723	6.042480	241.300003	819.150024	0.000000	
1679	0.69917	-1.449585	-1.296997	-5.035400	-13.793945	2.555847	4.211426	241.300003	819.150024	0.000000	
1680	0.69958	-0.991821	-0.686646	-3.509521	-13.549805	2.937317	4.333496	241.300003	819.150024	0.000000	
1681	0.70000	3.738403	4.501343	2.593994	-3.295898	-0.419617	-0.183105	241.300003	819.150024	0.000000	
1682	0.70042	4.196167	5.264282	2.593994	-1.831055	-0.877380	-0.549316	241.300003	819.150024	0.000000	
1683	0.70083	4.348755	7.400513	4.119873	1.831055	-0.648499	-0.061035	241.300003	819.150024	0.000000	
1684	0.70125	3.280640	9.384155	5.340576	5.249023	-0.190735	-0.061035	241.300003	819.150024	0.000000	
1685	0.70167	3.433228	9.689331	4.119873	4.516602	-0.495911	-0.061035	241.300003	819.150024	0.000000	
1686	0.70208	-4.043579	7.095337	2.593994	3.540039	1.869202	3.601074	241.300003	819.150024	0.000000	
1687	0.70250	-2.975464	7.553101	2.899170	4.028320	1.716614	3.479004	241.300003	819.150024	0.000000	
1688	0.70292	-5.569458	3.585815	-2.593994	-1.586914	3.547668	4.943848	241.300003	819.150024	0.000000	
1689	0.70333	-6.179810	2.059937	-3.509521	-4.028320	3.776550	5.310059	241.300003	819.150024	0.000000	
1690	0.70375	-5.722046	1.907349	-2.899170	-3.784180	3.547668	4.821777	241.300003	819.150024	0.000000	
1691	0.70417	-6.179810	-0.381470	-4.119873	-6.713867	3.318787	2.380371	241.300003	819.150024	0.000000	
1692	0.70458	-6.179810	-1.144409	-3.814697	-6.713867	3.166199	2.380371	241.300003	819.150024	0.000000	
1693	0.70500	-2.517700	3.585815	5.035400	-0.366211	0.190735	-1.037598	241.300003	819.150024	0.000000	
1694	0.70542	-2.822876	4.043579	5.340576	0.122070	-0.038147	-0.793457	241.300003	819.150024	0.000000	
1695	0.70583	-1.449585	5.416870	5.950928	3.051758	-0.801086	-1.770020	241.300003	819.150024	0.000000	
1696	0.70625	-0.381470	7.247925	7.781982	7.202148	-1.182556	-2.990723	241.300003	819.150024	0.000000	
1697	0.70667	-0.228882	7.247925	8.087158	7.202148	-1.182556	-3.112793	241.300003	819.150024	0.000000	
1698	0.70708	-1.907349	7.553101	5.035400	6.469727	0.801086	1.159668	241.300003	819.150024	0.000000	
1699	0.70750	-1.296997	7.400513	5.035400	6.713867	0.572205	1.403809	241.300003	819.150024	0.000000	
1700	0.70792	-5.111694	7.553101	5.035400	8.422852	2.326965	6.530762	241.300003	819.150024	0.000000	
1701	0.70833	-5.264282	7.858276	5.645752	9.399414	2.555847	8.361816	241.300003	819.150024	0.000000	
1702	0.70875	-6.027222	8.621216	6.561279	10.375977	2.708435	8.850098	241.300003	819.150024	0.000000	
1703	0.70917	-8.926392	12.435913	9.613037	13.061523	2.174377	11.657715	241.300003	819.150024	0.000000	
1704	0.70958	-8.316040	12.283325	7.171631	14.038086	2.098083	11.901855	241.300003	819.150024	0.000000	
1705	0.71000	-5.111694	12.130737	7.171631	15.258789	0.038147	10.314941	241.300003	819.150024	0.000000	
1706	0.71042	-5.111694	12.741089	8.392334	15.014648	0.038147	9.582520	241.300003	819.150024	0.000000	
1707	0.71083	-3.280640	9.536743	6.561279	12.329102	-0.572205	8.361816	241.300003	819.150024	0.000000	
1708	0.71125	-2.059937	5.874634	7.476807	8.911133	-1.487732	6.652832	241.300003	819.150024	0.000000	
1709	0.71167	-1.907349	6.027222	6.866455	9.887695	-1.487732	6.896973	241.300003	819.150024	0.000000	
1710	0.71208	-3.890991	-3.128052	5.340576	3.540039	1.182556	6.530762	241.300003	819.150024	0.000000	
1711	0.71250	-4.501343	-3.433228	6.866455	2.807617	0.877380	6.164551	241.300003	819.150024	0.000000	
1712	0.71292	-7.553101	-6.027222	7.171631	5.004883	2.861023	5.798340	241.300003	819.150024	0.000000	
1713	0.71333	-9.231567	-6.332397	7.781982	4.516602	3.242493	5.432129	241.300003	819.150024	0.000000	
1714	0.71375	-8.468628	-5.264282	7.781982	5.249023	2.784729	4.943848	241.300003	819.150024	0.000000	
1715	0.71417	-6.637573	-1.144409	6.866455	10.375977	1.640320	0.793457	241.300003	819.150024	0.000000	
1716	0.71458	-6.637573	-0.839233	7.171631	10.375977	1.487732	1.159668	241.300003	819.150024	0.000000	
1717	0.71500	-0.991821	6.027222	9.613037	15.258789	-1.792908	-1.403809	241.300003	819.150024	0.000000	
1718	0.71542	-0.534058	6.484985	10.528564	15.991211	-2.250671	-1.647949	241.300003	819.150024	0.000000	
1719	0.71583	-2.059937	8.010864	12.054443	15.502930	-1.792908	0.793457	241.300003	819.150024	0.000000	
1720	0.71625	-2.670288	9.384155	14.801025	16.479492	-1.716614	3.234863	241.300003	819.150024	0.000000	
1721	0.71667	-2.517700	9.689331	13.885498	15.747070	-1.716614	3.112793	241.300003	819.150024	0.000000	
1722	0.71708	-5.722046	11.978149	12.969971	18.432617	1.106262	8.728027	241.300003	819.150024	0.000000	
1723	0.71750	-5.722046	11.672974	12.054443	19.165039	1.106262	8.850098	241.300003	819.150024	0.000000	
1724	0.71792	-6.332397	10.604858	13.275146	20.141602	0.877380	9.094238	241.300003	819.150024	0.000000	
1725	0.71833	-6.484985	10.299683	13.885498	19.897461	1.106262	9.216309	241.300003	819.150024	0.000000	
1726	0.71875	-5.416870	8.621216	14.190674	19.409180	0.877380	8.483887	241.300003	819.150024	0.000000	
1727	0.71917	-1.754761	3.280640	10.528564	16.235352	-0.572205	4.821777	241.300003	819.150024	0.000000	
1728	0.71958	-1.754761	2.670288	11.444092	16.479492	-0.801086	4.699707	241.300003	819.150024	0.000000	
1729	0.72000	-1.296997	-5.416870	8.392334	10.131836	-1.029968	2.990723	241.300003	819.150024	0.000000	
1730	0.72042	-0.991821	-6.637573	9.002686	9.643555	-1.029968	2.746582	241.300003	819.150024	0.000000	
1731	0.72083	-1.754761	-8.621216	8.087158	6.225586	-0.419617	3.234863	241.300003	819.150024	0.000000	
1732	0.72125	-4.043579	-11.520386	7.781982	2.807617	-0.038147	3.723145	241.300003	819.150024	0.000000	
1733	0.72167	-4.196167	-10.757446	8.392334	2.319336	0.038147	3.967285	241.300003	819.150024	0.000000	
1734	0.72208	-8.163452	-7.400513	10.223389	6.225586	1.182556	4.821777	241.300003	819.150024	0.000000	
1735	0.72250	-7.705688	-7.247925	11.138916	6.958008	1.411438	4.455566	241.300003	819.150024	0.000000	
1736	0.72292	-6.637573	-0.228882	8.697510	12.084961	1.029968	3.356934	241.300003	819.150024	0.000000	
1737	0.72333	-6.942749	2.212524	7.171631	13.061523	0.877380	2.624512	241.300003	819.150024	0.000000	
1738	0.72375	-5.569458	2.975464	8.392334	14.038086	0.572205	2.380371	241.300003	819.150024	0.000000	
1739	0.72417	-2.365112	8.010864	5.950928	16.479492	0.114441	-0.671387	241.300003	819.150024	0.000000	
1740	0.72458	-2.212524	8.316040	5.645752	16.235352	0.343323	-0.427246	241.300003	819.150024	0.000000	
1741	0.72500	-1.144409	7.400513	4.730225	7.202148	0.724792	-0.183105	241.300003	819.150024	0.000000	
1742	0.72542	-0.839233	7.400513	4.119873	5.737305	0.572205	-0.549316	241.300003	819.150024	0.000000	
1743	0.72583	-1.754761	6.027222	6.561279	5.004883	0.419617	1.159668	241.300003	819.150024	0.000000	
1744	0.72625	-1.144409	4.653931	8.392334	1.831055	0.267029	2.746582	241.300003	819.150024	0.000000	
1745	0.72667	-1.144409	4.806519	7.781982	3.784180	0.114441	2.258301	241.300003	819.150024	0.000000	
1746	0.72708	-2.822876	4.959106	12.969971	9.399414	-0.877380	5.676270	241.300003	819.150024	0.000000	
1747	0.72750	-2.670288	4.653931	13.580322	9.155273	-0.801086	5.676270	241.300003	819.150024	0.000000	
1748	0.72792	-2.975464	2.975464	15.106201	14.282227	-2.098083	7.019043	241.300003	819.150024	0.000000	
1749	0.72833	-3.280640	3.280640	16.021729	15.991211	-2.555847	7.385254	241.300003	819.150024	0.000000	
1750	0.72875	-3.738403	2.517700	16.937256	15.991211	-2.403259	7.629395	241.300003	819.150024	0.000000	
1751	0.72917	-4.806519	-2.059937	15.106201	9.887695	-2.250671	8.361816	241.300003	819.150024	0.000000	
1752	0.72958	-5.111694	-2.212524	14.801025	9.887695	-2.326965	8.483887	241.300003	819.150024	0.000000	
1753	0.73000	-7.858276	-5.416870	5.645752	-3.784180	0.267029	7.751465	241.300003	819.150024	0.000000	
1754	0.73042	-7.553101	-5.416870	5.340576	-4.516602	0.572205	7.751465	241.300003	819.150024	0.000000	
1755	0.73083	-8.468628	-6.332397	1.373291	-6.958008	1.640320	5.920410	241.300003	819.150024	0.000000	
1756	0.73125	-9.231567	-6.637573	-2.593994	-9.643555	2.708435	3.967285	241.300003	819.150024	0.000000	
1757	0.73167	-9.384155	-6.637573	-1.983643	-9.887695	2.555847	4.333496	241.300003	819.150024	0.000000	
