NO_OF_SAMPLES	23840
FREQUENCY	2400
TIME_STAMP	2022-01-29, 15:27:17.748	11255.90960920
FIRST_SAMPLE	1
DESCRIPTION	Force data in world (lab) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Right
FORCE_PLATE_CORNER_POSX_POSY_X	492.125005
FORCE_PLATE_CORNER_POSX_POSY_Y	1638.300061
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	974.724948
FORCE_PLATE_CORNER_NEGX_POSY_Y	1638.300061
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	974.724948
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	492.125005
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	241.300000
FORCE_PLATE_OFFSET_Y	819.150000
FORCE_PLATE_OFFSET_Z	15.875000
FORCE_PLATE_LENGTH	1638.300000
FORCE_PLATE_WIDTH	482.600000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
12151	5.06250	-8.773804	-11.978149	-9.002686	21.362305	-9.193659	19.470596	733.424976	819.150031	0.000000	
12152	5.06292	-8.926392	-12.283325	-8.697510	21.118164	-9.346247	19.226456	733.424976	819.150031	0.000000	
12153	5.06333	-9.231567	-14.877319	-3.204346	21.118164	-7.820368	21.301651	733.424976	819.150031	0.000000	
12154	5.06375	-9.231567	-14.724731	-3.509521	19.897461	-7.820368	21.667862	733.424976	819.150031	0.000000	
12155	5.06417	-11.520386	-13.961792	-4.119873	18.432617	-5.989075	23.254776	733.424976	819.150031	0.000000	
12156	5.06458	-13.656616	-13.046265	-7.476807	15.991211	-4.539490	24.963760	733.424976	819.150031	0.000000	
12157	5.06500	-13.351440	-13.504028	-8.087158	16.235352	-4.844666	24.841690	733.424976	819.150031	0.000000	
12158	5.06542	-9.078979	-9.689331	-9.613037	11.352539	-6.446838	21.057510	733.424976	819.150031	0.000000	
12159	5.06583	-9.231567	-8.926392	-9.918213	10.620117	-6.294250	21.545792	733.424976	819.150031	0.000000	
12160	5.06625	-2.517700	-3.280640	-3.509521	12.329102	-6.904602	14.831924	733.424976	819.150031	0.000000	
12161	5.06667	-1.144409	-2.365112	-4.425049	13.549805	-7.209778	12.512589	733.424976	819.150031	0.000000	
12162	5.06708	-1.144409	-0.534058	-1.373291	13.793945	-6.523132	12.512589	733.424976	819.150031	0.000000	
12163	5.06750	-0.076294	6.484985	2.899170	26.978302	-3.852844	8.605957	733.424976	819.150031	0.000000	
12164	5.06792	-0.076294	6.942749	1.983643	27.710724	-3.852844	8.605957	733.424976	819.150031	0.000000	
12165	5.06833	1.907349	8.316040	4.119873	35.279083	-1.564026	4.577637	733.424976	819.150031	0.000000	
12166	5.06875	1.754761	8.468628	4.730225	34.546661	-1.564026	4.333496	733.424976	819.150031	0.000000	
12167	5.06917	4.196167	4.806519	6.561279	32.349396	-1.640320	1.892090	733.424976	819.150031	0.000000	
12168	5.06958	6.332397	1.449585	7.476807	29.175568	-1.945496	-0.793457	733.424976	819.150031	0.000000	
12169	5.07000	6.484985	0.839233	6.866455	29.907990	-2.021790	-0.549316	733.424976	819.150031	0.000000	
12170	5.07042	6.942749	-8.926392	8.697510	19.653320	-2.403259	-0.305176	733.424976	819.150031	0.000000	
12171	5.07083	6.484985	-8.926392	8.392334	19.897461	-2.403259	-0.061035	733.424976	819.150031	0.000000	
12172	5.07125	2.365112	-9.994507	10.223389	24.780273	-0.267029	2.502441	733.424976	819.150031	0.000000	
12173	5.07167	0.686646	-9.536743	10.833740	26.245880	0.572205	4.089355	733.424976	819.150031	0.000000	
12174	5.07208	1.296997	-9.078979	11.138916	28.199005	0.419617	4.333496	733.424976	819.150031	0.000000	
12175	5.07250	0.534058	-1.449585	14.495850	36.988068	2.021790	4.455566	733.424976	819.150031	0.000000	
12176	5.07292	0.381470	-1.907349	14.495850	36.988068	1.945496	4.699707	733.424976	819.150031	0.000000	
12177	5.07333	3.128052	7.247925	16.937256	34.790802	0.877380	2.990723	733.424976	819.150031	0.000000	
12178	5.07375	2.822876	8.468628	16.937256	34.546661	1.106262	2.502441	733.424976	819.150031	0.000000	
12179	5.07417	2.975464	12.130737	16.632080	31.372833	0.572205	3.845215	733.424976	819.150031	0.000000	
12180	5.07458	1.602173	15.945911	16.326904	25.513458	0.419617	5.187988	733.424976	819.150031	0.000000	
12181	5.07500	2.212524	16.403675	15.106201	27.466583	0.572205	5.432129	733.424976	819.150031	0.000000	
12182	5.07542	-3.890991	19.608021	15.411377	27.222443	2.479553	10.437012	733.424976	819.150031	0.000000	
12183	5.07583	-3.738403	20.065784	14.190674	26.978302	2.403259	10.559082	733.424976	819.150031	0.000000	
12184	5.07625	-6.637573	18.387318	14.495850	29.663849	4.081726	12.512589	733.424976	819.150031	0.000000	
12185	5.07667	-6.942749	17.776966	12.664795	31.128693	4.081726	13.245010	733.424976	819.150031	0.000000	
12186	5.07708	-6.790161	17.014027	13.885498	30.396271	3.852844	12.512589	733.424976	819.150031	0.000000	
12187	5.07750	-2.365112	11.520386	9.613037	26.490021	1.869202	8.605957	733.424976	819.150031	0.000000	
12188	5.07792	-2.365112	11.520386	9.002686	27.222443	1.640320	9.094238	733.424976	819.150031	0.000000	
12189	5.07833	2.212524	5.874634	12.664795	24.047852	0.267029	1.525879	733.424976	819.150031	0.000000	
12190	5.07875	2.822876	5.569458	12.664795	23.803711	0.419617	0.671387	733.424976	819.150031	0.000000	
12191	5.07917	3.738403	3.738403	15.716553	26.490021	1.029968	-1.647949	733.424976	819.150031	0.000000	
12192	5.07958	3.890991	1.449585	19.378662	29.907990	1.640320	-4.211426	733.424976	819.150031	0.000000	
12193	5.08000	4.348755	1.602173	17.547607	30.396271	1.716614	-4.089355	733.424976	819.150031	0.000000	
12194	5.08042	2.975464	0.686646	22.125244	37.476349	3.776550	-4.455566	733.424976	819.150031	0.000000	
12195	5.08083	2.975464	0.228882	23.040771	37.720490	4.158020	-4.821777	733.424976	819.150031	0.000000	
12196	5.08125	4.043579	4.501343	20.599365	35.767365	4.158020	-4.455566	733.424976	819.150031	0.000000	
12197	5.08167	4.043579	5.264282	20.904541	34.790802	3.776550	-4.211426	733.424976	819.150031	0.000000	
12198	5.08208	4.501343	6.027222	18.157959	35.767365	3.395081	-3.967285	733.424976	819.150031	0.000000	
12199	5.08250	5.569458	12.741089	12.664795	29.663849	1.411438	-1.525879	733.424976	819.150031	0.000000	
12200	5.08292	5.264282	13.351440	13.275146	29.907990	1.640320	-1.647949	733.424976	819.150031	0.000000	
12201	5.08333	0.381470	17.166615	6.866455	24.536133	0.572205	4.089355	733.424976	819.150031	0.000000	
12202	5.08375	-0.228882	17.929554	7.781982	23.315430	0.419617	4.455566	733.424976	819.150031	0.000000	
12203	5.08417	-2.822876	18.234730	6.256104	24.047852	0.038147	6.164551	733.424976	819.150031	0.000000	
12204	5.08458	-4.806519	18.234730	7.171631	23.071289	-0.495911	7.751465	733.424976	819.150031	0.000000	
12205	5.08500	-4.196167	18.692493	5.645752	23.071289	-0.495911	7.995605	733.424976	819.150031	0.000000	
12206	5.08542	-7.858276	14.114380	15.106201	26.978302	1.487732	10.314941	733.424976	819.150031	0.000000	
12207	5.08583	-7.400513	15.029907	15.106201	26.978302	2.098083	10.070801	733.424976	819.150031	0.000000	
12208	5.08625	-8.316040	11.825562	16.021729	28.687286	3.166199	11.779785	733.424976	819.150031	0.000000	
12209	5.08667	-8.163452	10.452271	16.326904	28.199005	3.166199	12.512589	733.424976	819.150031	0.000000	
12210	5.08708	-8.468628	9.231567	16.326904	28.199005	2.708435	12.390137	733.424976	819.150031	0.000000	
12211	5.08750	-8.926392	4.806519	12.969971	25.269318	2.479553	13.855362	733.424976	819.150031	0.000000	
12212	5.08792	-9.078979	4.959106	13.580322	24.536133	2.403259	13.977432	733.424976	819.150031	0.000000	
12213	5.08833	-8.926392	1.602173	14.190674	23.803711	1.487732	13.000870	733.424976	819.150031	0.000000	
12214	5.08875	-8.468628	1.296997	13.275146	24.536133	1.335144	12.512589	733.424976	819.150031	0.000000	
12215	5.08917	-8.621216	3.433228	14.495850	27.954865	2.098083	11.047363	733.424976	819.150031	0.000000	
12216	5.08958	-8.010864	5.874634	14.801025	31.861115	2.326965	9.826660	733.424976	819.150031	0.000000	
12217	5.09000	-8.010864	6.332397	13.580322	31.616974	2.403259	9.582520	733.424976	819.150031	0.000000	
12218	5.09042	-5.722046	14.419556	14.495850	38.697052	2.174377	5.554199	733.424976	819.150031	0.000000	
12219	5.09083	-5.722046	14.724731	15.106201	38.941193	2.479553	5.187988	733.424976	819.150031	0.000000	
12220	5.09125	1.602173	16.403675	17.242432	39.429474	1.258850	1.281738	733.424976	819.150031	0.000000	
12221	5.09167	2.975464	17.166615	16.937256	38.452911	0.648499	-0.549316	733.424976	819.150031	0.000000	
12222	5.09208	3.585815	16.556263	16.937256	37.720490	0.877380	-0.549316	733.424976	819.150031	0.000000	
12223	5.09250	4.196167	11.978149	21.820068	34.302521	3.547668	-2.014160	733.424976	819.150031	0.000000	
12224	5.09292	4.196167	12.283325	21.209717	34.546661	3.700256	-2.380371	733.424976	819.150031	0.000000	
12225	5.09333	1.144409	8.621216	19.073486	27.710724	4.692078	-1.037598	733.424976	819.150031	0.000000	
12226	5.09375	0.686646	8.468628	18.463135	26.245880	5.073547	-0.793457	733.424976	819.150031	0.000000	
12227	5.09417	1.907349	8.773804	13.885498	22.827148	3.089905	-1.037598	733.424976	819.150031	0.000000	
12228	5.09458	2.822876	8.621216	9.002686	17.211914	0.419617	-1.647949	733.424976	819.150031	0.000000	
12229	5.09500	2.670288	9.078979	9.613037	16.723633	0.343323	-1.647949	733.424976	819.150031	0.000000	
12230	5.09542	3.738403	10.757446	9.613037	16.967773	-1.945496	0.793457	733.424976	819.150031	0.000000	
12231	5.09583	4.196167	10.910034	9.002686	16.723633	-1.945496	1.037598	733.424976	819.150031	0.000000	
12232	5.09625	-2.975464	12.435913	12.054443	25.513458	0.877380	6.286621	733.424976	819.150031	0.000000	
12233	5.09667	-4.348755	12.741089	12.664795	29.175568	1.869202	8.239746	733.424976	819.150031	0.000000	
12234	5.09708	-5.416870	12.130737	13.275146	30.640411	2.555847	7.873535	733.424976	819.150031	0.000000	
12235	5.09750	-9.536743	12.283325	20.294189	46.997833	6.217957	10.803223	733.424976	819.150031	0.000000	
12236	5.09792	-9.994507	12.588501	21.514893	47.974396	5.989075	11.047363	733.424976	819.150031	0.000000	
12237	5.09833	-5.416870	10.299683	28.533936	50.904083	4.997253	7.385254	733.424976	819.150031	0.000000	
12238	5.09875	-3.890991	9.841919	29.449463	50.659943	4.997253	7.263184	733.424976	819.150031	0.000000	
12239	5.09917	-2.365112	8.010864	26.397705	46.021271	3.623962	6.164551	733.424976	819.150031	0.000000	
12240	5.09958	-0.381470	5.569458	23.040771	36.988068	2.555847	5.187988	733.424976	819.150031	0.000000	
12241	5.10000	-1.144409	6.027222	22.125244	37.720490	2.326965	4.943848	733.424976	819.150031	0.000000	
12242	5.10042	-1.754761	2.059937	10.223389	21.606445	0.953674	6.530762	733.424976	819.150031	0.000000	
12243	5.10083	-2.059937	2.822876	10.833740	20.874023	1.106262	6.530762	733.424976	819.150031	0.000000	
12244	5.10125	-0.839233	2.212524	2.899170	14.038086	-0.190735	5.920410	733.424976	819.150031	0.000000	
12245	5.10167	-1.144409	2.822876	-0.152588	10.375977	-0.648499	5.798340	733.424976	819.150031	0.000000	
12246	5.10208	-0.839233	2.822876	1.678467	10.375977	-0.648499	5.432129	733.424976	819.150031	0.000000	
12247	5.10250	1.754761	7.400513	5.950928	16.235352	0.953674	4.089355	733.424976	819.150031	0.000000	
12248	5.10292	1.449585	7.400513	7.171631	15.502930	0.801086	4.089355	733.424976	819.150031	0.000000	
12249	5.10333	3.280640	15.029907	16.937256	29.907990	3.547668	1.647949	733.424976	819.150031	0.000000	
12250	5.10375	3.738403	15.182495	16.937256	31.372833	3.852844	1.403809	733.424976	819.150031	0.000000	
12251	5.10417	5.569458	17.471790	20.904541	37.232208	3.929138	-1.892090	733.424976	819.150031	0.000000	
12252	5.10458	7.095337	20.523548	24.566650	46.265411	4.005432	-6.042480	733.424976	819.150031	0.000000	
12253	5.10500	6.942749	20.523548	24.566650	46.265411	4.005432	-5.798340	733.424976	819.150031	0.000000	
12254	5.10542	9.536743	16.098499	29.449463	48.706818	3.089905	-9.948730	733.424976	819.150031	0.000000	
12255	5.10583	8.926392	16.098499	29.449463	47.974396	3.471375	-9.948730	733.424976	819.150031	0.000000	
12256	5.10625	5.264282	10.299683	20.904541	39.185333	2.708435	-7.507324	733.424976	819.150031	0.000000	
12257	5.10667	4.196167	8.163452	15.411377	35.279083	2.479553	-6.530762	733.424976	819.150031	0.000000	
12258	5.10708	2.822876	7.705688	17.242432	34.302521	2.555847	-5.798340	733.424976	819.150031	0.000000	
12259	5.10750	-2.822876	-0.076294	5.035400	17.211914	1.029968	2.868652	733.424976	819.150031	0.000000	
12260	5.10792	-2.822876	-0.076294	3.814697	17.700195	0.953674	3.479004	733.424976	819.150031	0.000000	
12261	5.10833	-4.043579	-2.822876	1.373291	10.864258	-1.106262	7.995605	733.424976	819.150031	0.000000	
12262	5.10875	-4.196167	-3.585815	0.152588	10.131836	-1.258850	8.361816	733.424976	819.150031	0.000000	
12263	5.10917	-4.806519	-1.449585	6.561279	13.793945	-0.038147	9.826660	733.424976	819.150031	0.000000	
12264	5.10958	-5.416870	0.991821	13.275146	18.676758	0.953674	11.413574	733.424976	819.150031	0.000000	
12265	5.11000	-5.722046	0.381470	13.885498	19.897461	1.106262	11.535645	733.424976	819.150031	0.000000	
12266	5.11042	-8.163452	11.825562	24.261475	39.673615	5.149841	13.733292	733.424976	819.150031	0.000000	
12267	5.11083	-8.010864	12.283325	23.956299	39.673615	5.149841	13.611221	733.424976	819.150031	0.000000	
12268	5.11125	-6.332397	20.065784	26.092529	46.509552	5.455017	11.047363	733.424976	819.150031	0.000000	
12269	5.11167	-6.484985	23.727894	26.397705	49.683380	5.607605	9.582520	733.424976	819.150031	0.000000	
12270	5.11208	-5.722046	23.117542	24.261475	49.195099	5.226135	9.948730	733.424976	819.150031	0.000000	
12271	5.11250	-2.059937	22.049427	22.735596	41.870880	3.395081	7.141113	733.424976	819.150031	0.000000	
12272	5.11292	-2.670288	21.744251	21.514893	44.068146	3.395081	7.141113	733.424976	819.150031	0.000000	
12273	5.11333	-2.822876	15.487671	16.632080	33.570099	2.098083	5.187988	733.424976	819.150031	0.000000	
12274	5.11375	-2.365112	14.572144	15.716553	32.105255	2.174377	5.310059	733.424976	819.150031	0.000000	
12275	5.11417	-2.975464	11.367798	11.444092	30.396271	1.792908	4.577637	733.424976	819.150031	0.000000	
12276	5.11458	-4.348755	6.332397	7.781982	26.001740	1.411438	3.967285	733.424976	819.150031	0.000000	
12277	5.11500	-4.348755	6.027222	8.087158	25.757599	1.487732	4.089355	733.424976	819.150031	0.000000	
12278	5.11542	-1.449585	-0.228882	6.866455	22.094727	0.648499	1.770020	733.424976	819.150031	0.000000	
12279	5.11583	-1.296997	-0.228882	7.171631	21.850586	0.495911	2.136230	733.424976	819.150031	0.000000	
12280	5.11625	0.686646	-1.754761	10.528564	16.479492	0.495911	0.061035	733.424976	819.150031	0.000000	
12281	5.11667	1.144409	-2.517700	10.223389	15.747070	0.648499	-0.061035	733.424976	819.150031	0.000000	
12282	5.11708	0.381470	-1.754761	11.444092	15.014648	0.648499	0.061035	733.424976	819.150031	0.000000	
12283	5.11750	1.449585	5.264282	17.242432	26.001740	2.708435	1.037598	733.424976	819.150031	0.000000	
12284	5.11792	1.296997	4.806519	17.242432	23.803711	2.708435	0.915527	733.424976	819.150031	0.000000	
12285	5.11833	-0.534058	18.539906	24.566650	41.138458	5.149841	2.624512	733.424976	819.150031	0.000000	
12286	5.11875	-0.534058	20.370960	26.092529	44.068146	5.226135	2.380371	733.424976	819.150031	0.000000	
12287	5.11917	-0.839233	23.422718	25.787354	46.509552	5.607605	3.845215	733.424976	819.150031	0.000000	
12288	5.11958	-2.365112	28.152943	27.923584	52.124786	5.912781	5.798340	733.424976	819.150031	0.000000	
12289	5.12000	-2.212524	28.305531	27.923584	52.124786	5.760193	5.798340	733.424976	819.150031	0.000000	
12290	5.12042	-3.738403	24.948597	19.683838	39.185333	4.005432	6.652832	733.424976	819.150031	0.000000	
12291	5.12083	-3.738403	24.796009	19.073486	38.697052	3.929138	7.019043	733.424976	819.150031	0.000000	
12292	5.12125	-3.585815	17.319202	9.002686	24.536133	0.877380	7.385254	733.424976	819.150031	0.000000	
12293	5.12167	-3.738403	13.198853	5.950928	18.920898	-0.038147	7.507324	733.424976	819.150031	0.000000	
12294	5.12208	-4.501343	13.198853	5.950928	16.967773	-0.114441	7.507324	733.424976	819.150031	0.000000	
12295	5.12250	-3.738403	2.975464	0.457764	6.958008	-1.335144	7.507324	733.424976	819.150031	0.000000	
12296	5.12292	-3.433228	2.365112	0.762939	7.934570	-1.258850	7.507324	733.424976	819.150031	0.000000	
12297	5.12333	-2.822876	-0.991821	1.068115	9.155273	-0.419617	5.432129	733.424976	819.150031	0.000000	
12298	5.12375	-2.365112	-1.296997	2.288818	10.131836	-0.267029	5.065918	733.424976	819.150031	0.000000	
12299	5.12417	-1.907349	-0.991821	4.119873	13.061523	0.419617	4.577637	733.424976	819.150031	0.000000	
12300	5.12458	-0.228882	1.449585	9.307861	19.165039	1.716614	2.502441	733.424976	819.150031	0.000000	
12301	5.12500	-0.381470	1.144409	9.002686	17.944336	1.258850	2.258301	733.424976	819.150031	0.000000	
12302	5.12542	2.059937	9.078979	18.768311	30.884552	2.708435	1.403809	733.424976	819.150031	0.000000	
12303	5.12583	1.907349	8.773804	19.073486	31.616974	2.784729	1.159668	733.424976	819.150031	0.000000	
12304	5.12625	2.822876	15.182495	23.040771	36.255646	3.547668	1.159668	733.424976	819.150031	0.000000	
12305	5.12667	2.975464	17.929554	23.651123	38.697052	3.547668	1.647949	733.424976	819.150031	0.000000	
12306	5.12708	2.365112	18.387318	23.651123	37.720490	3.852844	2.014160	733.424976	819.150031	0.000000	
12307	5.12750	1.602173	24.643421	23.651123	38.697052	4.463196	2.136230	733.424976	819.150031	0.000000	
12308	5.12792	1.602173	24.338245	22.125244	38.697052	4.386902	1.892090	733.424976	819.150031	0.000000	
12309	5.12833	2.212524	23.117542	15.106201	32.837677	2.403259	-0.549316	733.424976	819.150031	0.000000	
12310	5.12875	2.975464	22.812366	14.495850	33.081818	2.555847	-0.671387	733.424976	819.150031	0.000000	
12311	5.12917	3.738403	19.608021	11.749268	29.175568	1.869202	-1.403809	733.424976	819.150031	0.000000	
12312	5.12958	5.264282	12.283325	6.561279	22.094727	0.190735	-1.892090	733.424976	819.150031	0.000000	
12313	5.13000	4.959106	12.741089	7.476807	22.338867	-0.038147	-2.014160	733.424976	819.150031	0.000000	
12314	5.13042	2.212524	1.754761	3.204346	14.526367	-0.648499	-0.549316	733.424976	819.150031	0.000000	
12315	5.13083	2.517700	1.907349	2.288818	14.282227	-0.724792	-0.549316	733.424976	819.150031	0.000000	
12316	5.13125	1.602173	-0.686646	9.918213	16.967773	-0.343323	0.061035	733.424976	819.150031	0.000000	
12317	5.13167	0.686646	-1.144409	12.969971	20.141602	-0.114441	0.671387	733.424976	819.150031	0.000000	
12318	5.13208	0.991821	-1.296997	13.885498	19.653320	-0.038147	0.671387	733.424976	819.150031	0.000000	
12319	5.13250	-2.822876	5.416870	23.956299	35.767365	3.166199	4.943848	733.424976	819.150031	0.000000	
12320	5.13292	-2.670288	5.264282	23.345947	36.499786	3.166199	4.699707	733.424976	819.150031	0.000000	
12321	5.13333	-7.858276	12.893677	20.599365	38.452911	5.455017	10.070801	733.424976	819.150031	0.000000	
12322	5.13375	-9.384155	13.656616	19.989014	38.452911	5.607605	10.803223	733.424976	819.150031	0.000000	
12323	5.13417	-8.163452	13.961792	17.852783	35.034943	4.920959	10.803223	733.424976	819.150031	0.000000	
12324	5.13458	-6.790161	13.961792	14.495850	27.222443	3.547668	9.826660	733.424976	819.150031	0.000000	
12325	5.13500	-7.247925	14.572144	13.580322	27.466583	3.471375	9.582520	733.424976	819.150031	0.000000	
12326	5.13542	0.686646	12.283325	14.801025	23.803711	0.190735	4.211426	733.424976	819.150031	0.000000	
12327	5.13583	1.144409	12.130737	14.190674	24.047852	0.038147	4.455566	733.424976	819.150031	0.000000	
12328	5.13625	1.754761	13.046265	15.106201	29.663849	0.877380	3.601074	733.424976	819.150031	0.000000	
12329	5.13667	2.212524	13.504028	14.190674	32.349396	1.411438	2.380371	733.424976	819.150031	0.000000	
12330	5.13708	1.754761	13.656616	13.885498	32.349396	1.106262	2.502441	733.424976	819.150031	0.000000	
12331	5.13750	-1.754761	13.198853	14.495850	36.011505	2.708435	3.723145	733.424976	819.150031	0.000000	
12332	5.13792	-1.144409	13.351440	13.885498	36.255646	2.784729	4.089355	733.424976	819.150031	0.000000	
12333	5.13833	0.228882	8.468628	16.326904	30.640411	2.098083	3.967285	733.424976	819.150031	0.000000	
12334	5.13875	0.381470	7.553101	15.716553	29.663849	2.021790	3.601074	733.424976	819.150031	0.000000	
12335	5.13917	-0.228882	5.569458	15.411377	28.687286	2.174377	4.577637	733.424976	819.150031	0.000000	
12336	5.13958	-1.296997	0.534058	16.326904	25.025177	2.555847	6.286621	733.424976	819.150031	0.000000	
12337	5.14000	-0.839233	0.991821	17.242432	26.734161	2.784729	6.652832	733.424976	819.150031	0.000000	
12338	5.14042	-4.959106	0.686646	16.326904	28.199005	3.395081	7.141113	733.424976	819.150031	0.000000	
12339	5.14083	-5.111694	0.534058	16.021729	28.687286	3.776550	7.141113	733.424976	819.150031	0.000000	
12340	5.14125	-3.280640	4.959106	19.989014	36.743927	2.861023	4.333496	733.424976	819.150031	0.000000	
12341	5.14167	-2.212524	8.010864	22.430420	41.138458	2.403259	2.136230	733.424976	819.150031	0.000000	
12342	5.14208	-2.212524	7.400513	22.430420	39.917755	2.250671	2.380371	733.424976	819.150031	0.000000	
12343	5.14250	-1.602173	13.504028	22.735596	41.870880	2.708435	1.892090	733.424976	819.150031	0.000000	
12344	5.14292	-1.602173	13.656616	23.651123	42.115021	2.632141	1.770020	733.424976	819.150031	0.000000	
12345	5.14333	-4.501343	14.877319	16.021729	33.814240	2.861023	6.652832	733.424976	819.150031	0.000000	
12346	5.14375	-5.264282	14.266968	14.495850	32.349396	2.861023	7.629395	733.424976	819.150031	0.000000	
12347	5.14417	-5.722046	13.504028	14.190674	28.687286	2.937317	8.483887	733.424976	819.150031	0.000000	
12348	5.14458	-5.569458	11.978149	12.054443	23.803711	2.632141	11.047363	733.424976	819.150031	0.000000	
12349	5.14500	-5.569458	11.825562	10.528564	24.047852	2.479553	10.559082	733.424976	819.150031	0.000000	
12350	5.14542	-4.043579	10.757446	14.190674	25.025177	1.869202	10.314941	733.424976	819.150031	0.000000	
12351	5.14583	-2.975464	9.841919	13.885498	25.757599	1.869202	10.314941	733.424976	819.150031	0.000000	
12352	5.14625	-4.348755	8.468628	15.716553	28.687286	2.708435	9.948730	733.424976	819.150031	0.000000	
12353	5.14667	-5.264282	7.400513	15.411377	29.907990	2.784729	9.460449	733.424976	819.150031	0.000000	
12354	5.14708	-5.111694	7.858276	15.411377	29.663849	2.937317	9.704590	733.424976	819.150031	0.000000	
12355	5.14750	-3.433228	6.179810	11.138916	28.931427	1.487732	6.042480	733.424976	819.150031	0.000000	
12356	5.14792	-3.280640	6.332397	12.664795	28.687286	1.487732	6.408691	733.424976	819.150031	0.000000	
12357	5.14833	0.381470	5.722046	16.326904	28.687286	1.335144	2.380371	733.424976	819.150031	0.000000	
12358	5.14875	0.381470	5.264282	16.021729	26.978302	1.029968	1.770020	733.424976	819.150031	0.000000	
12359	5.14917	0.381470	5.111694	19.073486	28.931427	1.792908	2.136230	733.424976	819.150031	0.000000	
12360	5.14958	-0.381470	6.027222	21.514893	32.837677	3.089905	2.014160	733.424976	819.150031	0.000000	
12361	5.15000	-0.534058	6.332397	21.514893	32.105255	3.089905	2.014160	733.424976	819.150031	0.000000	
12362	5.15042	-3.890991	10.757446	16.326904	34.058380	3.395081	3.234863	733.424976	819.150031	0.000000	
12363	5.15083	-4.196167	10.452271	16.937256	34.302521	3.776550	3.234863	733.424976	819.150031	0.000000	
12364	5.15125	-3.433228	14.266968	9.002686	27.222443	1.487732	3.479004	733.424976	819.150031	0.000000	
12365	5.15167	-2.670288	16.403675	5.950928	25.025177	0.038147	3.234863	733.424976	819.150031	0.000000	
12366	5.15208	-2.059937	16.556263	5.645752	25.269318	0.114441	3.112793	733.424976	819.150031	0.000000	
12367	5.15250	1.754761	21.744251	-9.002686	2.807617	-4.615784	2.014160	733.424976	819.150031	0.000000	
12368	5.15292	1.602173	21.896839	-9.307861	3.051758	-4.692078	1.647949	733.424976	819.150031	0.000000	
12369	5.15333	1.754761	27.237415	-22.430420	-15.991211	-7.896662	0.305176	733.424976	819.150031	0.000000	
12370	5.15375	1.602173	28.458118	-25.482178	-19.165039	-8.125544	-0.183105	733.424976	819.150031	0.000000	
12371	5.15417	1.296997	32.730579	-28.839111	-22.338867	-8.735895	-1.037598	733.424976	819.150031	0.000000	
12372	5.15458	0.381470	42.648792	-34.333229	-30.640411	-10.109186	-3.112793	733.424976	819.150031	0.000000	
12373	5.15500	0.839233	42.801380	-35.553932	-29.175568	-9.880304	-3.112793	733.424976	819.150031	0.000000	
12374	5.15542	-0.228882	61.264992	-41.047096	-33.570099	-11.635065	-9.460449	733.424976	819.150031	0.000000	
12375	5.15583	0.228882	61.722755	-41.047096	-34.302521	-11.863947	-9.216309	733.424976	819.150031	0.000000	
12376	5.15625	-0.228882	72.251320	-48.981667	-42.359161	-13.771296	-12.756729	733.424976	819.150031	0.000000	
12377	5.15667	-0.686646	78.049660	-53.254128	-47.241974	-15.068293	-14.465714	691.978965	863.837966	0.000000	
12378	5.15708	0.076294	78.049660	-52.033424	-46.021271	-15.144587	-14.831924	683.646734	860.643606	0.000000	
12379	5.15750	3.280640	88.426113	-70.343971	-64.820099	-20.942926	-23.132706	676.262917	901.517719	0.000000	
12380	5.15792	2.670288	88.883877	-70.954323	-64.820099	-20.637751	-23.620987	683.267872	893.660414	0.000000	
12381	5.15833	6.027222	93.156338	-84.992409	-78.981018	-24.071217	-31.067276	690.383127	911.871601	0.000000	
12382	5.15875	6.027222	94.682217	-87.128639	-81.910706	-24.071217	-32.654190	697.354654	922.861057	0.000000	
12383	5.15917	6.637573	94.682217	-93.232155	-88.502502	-25.978565	-34.973526	694.950936	933.148282	0.000000	
12384	5.15958	8.316040	96.360683	-106.355667	-103.150940	-28.419971	-40.467072	706.267363	955.484744	0.000000	
12385	5.16000	8.621216	95.902920	-106.966019	-103.883362	-28.572559	-40.222931	706.327391	956.947893	0.000000	
12386	5.16042	15.487671	93.614101	-126.802444	-126.833344	-34.447193	-48.523712	701.125677	988.523715	0.000000	
12387	5.16083	16.403675	93.614101	-127.717972	-129.030609	-34.676075	-48.767853	701.180989	998.641674	0.000000	
12388	5.16125	23.270130	89.799404	-141.756058	-147.341156	-39.788008	-53.040314	691.439580	1029.342923	0.000000	
12389	5.16167	26.627064	88.426113	-148.775101	-160.036469	-42.000532	-55.603790	689.574863	1066.258452	0.000000	
